ano,Mês,Região,Estado,publica,particular,Total,Taxa_Inclusao,Nivel_Atendimento,Projeção,Mês_Nome
2033,10,Nordeste,BA,4843,1737,6580,0.61,Baixo,Sim,Outubro
2033,10,Nordeste,CE,4843,1737,6580,0.67,Baixo,Sim,Outubro
2033,10,Nordeste,MA,4843,1737,6580,0.68,Médio,Sim,Outubro
2033,10,Nordeste,PB,4843,1737,6580,0.63,Baixo,Sim,Outubro
2033,10,Nordeste,PE,4843,1737,6580,0.61,Médio,Sim,Outubro
2033,10,Nordeste,PI,4843,1737,6580,0.58,Baixo,Sim,Outubro
2033,10,Nordeste,RN,4843,1737,6580,0.67,Baixo,Sim,Outubro
2033,10,Nordeste,SE,4843,1737,6580,0.64,Médio,Sim,Outubro
2033,10,Norte,AC,4843,1737,6580,0.6,Alto,Sim,Outubro
2033,10,Norte,AM,4843,1737,6580,0.61,Médio,Sim,Outubro
2033,10,Norte,AP,4843,1737,6580,0.57,Médio,Sim,Outubro
2033,10,Norte,PA,4843,1737,6580,0.6,Baixo,Sim,Outubro
2033,10,Norte,RO,4843,1737,6580,0.6,Médio,Sim,Outubro
2033,10,Norte,RR,4843,1737,6580,0.61,Médio,Sim,Outubro
2033,10,Norte,TO,4843,1737,6580,0.63,Baixo,Sim,Outubro
2033,10,Sudeste,ES,15741,5645,21386,0.71,Alto,Sim,Outubro
2033,10,Sudeste,MG,15741,5645,21386,0.73,Médio,Sim,Outubro
2033,10,Sudeste,RJ,15741,5645,21386,0.7,Médio,Sim,Outubro
2033,10,Sudeste,SP,15741,5645,21386,0.64,Médio,Sim,Outubro
2033,10,Sul,PR,17759,6369,24128,0.68,Alto,Sim,Outubro
2033,10,Sul,RS,17759,6369,24128,0.67,Alto,Sim,Outubro
2033,10,Sul,SC,17759,6369,24128,0.63,Alto,Sim,Outubro
2033,11,Centro-Oeste,DF,11000,3945,14945,0.68,Baixo,Sim,Novembro
2033,11,Centro-Oeste,GO,11000,3945,14945,0.67,Alto,Sim,Novembro
2033,11,Centro-Oeste,MS,11000,3945,14945,0.68,Baixo,Sim,Novembro
2033,11,Centro-Oeste,MT,11000,3945,14945,0.69,Alto,Sim,Novembro
2033,11,Nordeste,AL,4400,1578,5978,0.67,Médio,Sim,Novembro
2033,11,Nordeste,BA,4400,1578,5978,0.62,Médio,Sim,Novembro
2033,11,Nordeste,CE,4400,1578,5978,0.65,Baixo,Sim,Novembro
2033,11,Nordeste,MA,4400,1578,5978,0.64,Médio,Sim,Novembro
2033,11,Nordeste,PB,4400,1578,5978,0.61,Médio,Sim,Novembro
2033,11,Nordeste,PE,4400,1578,5978,0.66,Médio,Sim,Novembro
2033,11,Nordeste,PI,4400,1578,5978,0.59,Baixo,Sim,Novembro
2033,11,Nordeste,RN,4400,1578,5978,0.61,Baixo,Sim,Novembro
2033,11,Nordeste,SE,4400,1578,5978,0.67,Médio,Sim,Novembro
2033,11,Norte,AC,4400,1578,5978,0.57,Baixo,Sim,Novembro
2033,11,Norte,AM,4400,1578,5978,0.6,Médio,Sim,Novembro
2033,11,Norte,AP,4400,1578,5978,0.64,Médio,Sim,Novembro
2033,11,Norte,PA,4400,1578,5978,0.57,Médio,Sim,Novembro
2033,11,Norte,RO,4400,1578,5978,0.65,Médio,Sim,Novembro
2033,11,Norte,RR,4400,1578,5978,0.64,Médio,Sim,Novembro
2033,11,Norte,TO,4400,1578,5978,0.59,Baixo,Sim,Novembro
2033,11,Sudeste,ES,14301,5128,19429,0.71,Médio,Sim,Novembro
2033,11,Sudeste,MG,14301,5128,19429,0.72,Alto,Sim,Novembro
2033,11,Sudeste,RJ,14301,5128,19429,0.7,Médio,Sim,Novembro
2033,11,Sudeste,SP,14301,5128,19429,0.66,Médio,Sim,Novembro
2033,11,Sul,PR,16134,5786,21920,0.66,Médio,Sim,Novembro
2033,11,Sul,RS,16134,5786,21920,0.68,Médio,Sim,Novembro
2033,11,Sul,SC,16134,5786,21920,0.67,Médio,Sim,Novembro
2033,12,Centro-Oeste,DF,10595,3799,14394,0.64,Alto,Sim,Dezembro
2033,12,Centro-Oeste,GO,10595,3799,14394,0.63,Baixo,Sim,Dezembro
2033,12,Centro-Oeste,MS,10595,3799,14394,0.69,Baixo,Sim,Dezembro
2033,12,Centro-Oeste,MT,10595,3799,14394,0.66,Médio,Sim,Dezembro
2033,12,Nordeste,AL,4238,1519,5757,0.64,Médio,Sim,Dezembro
2033,12,Nordeste,BA,4238,1519,5757,0.66,Médio,Sim,Dezembro
2033,12,Nordeste,CE,4238,1519,5757,0.67,Médio,Sim,Dezembro
2033,12,Nordeste,MA,4238,1519,5757,0.67,Médio,Sim,Dezembro
2033,12,Nordeste,PB,4238,1519,5757,0.61,Alto,Sim,Dezembro
2033,12,Nordeste,PE,4238,1519,5757,0.67,Baixo,Sim,Dezembro
2033,12,Nordeste,PI,4238,1519,5757,0.63,Médio,Sim,Dezembro
2033,12,Nordeste,RN,4238,1519,5757,0.61,Baixo,Sim,Dezembro
2033,12,Nordeste,SE,4238,1519,5757,0.58,Médio,Sim,Dezembro
2033,12,Norte,AC,4238,1519,5757,0.65,Médio,Sim,Dezembro
2033,12,Norte,AM,4238,1519,5757,0.56,Baixo,Sim,Dezembro
2033,12,Norte,AP,4238,1519,5757,0.6,Alto,Sim,Dezembro
2033,12,Norte,PA,4238,1519,5757,0.55,Alto,Sim,Dezembro
2033,12,Norte,RO,4238,1519,5757,0.58,Médio,Sim,Dezembro
2033,12,Norte,RR,4238,1519,5757,0.62,Baixo,Sim,Dezembro
2033,12,Norte,TO,4238,1519,5757,0.57,Médio,Sim,Dezembro
2033,12,Sudeste,ES,13773,4939,18712,0.71,Alto,Sim,Dezembro
2033,12,Sudeste,MG,13773,4939,18712,0.65,Baixo,Sim,Dezembro
2033,12,Sudeste,RJ,13773,4939,18712,0.71,Alto,Sim,Dezembro
2033,12,Sudeste,SP,13773,4939,18712,0.7,Alto,Sim,Dezembro
2033,12,Sul,PR,15539,5573,21112,0.64,Alto,Sim,Dezembro
2033,12,Sul,RS,15539,5573,21112,0.67,Baixo,Sim,Dezembro
2033,12,Sul,SC,15539,5573,21112,0.68,Alto,Sim,Dezembro
2034,1,Centro-Oeste,DF,11880,4339,16219,0.67,Baixo,Sim,Janeiro
2034,1,Centro-Oeste,GO,11880,4339,16219,0.64,Médio,Sim,Janeiro
2034,1,Centro-Oeste,MS,11880,4339,16219,0.65,Baixo,Sim,Janeiro
2034,1,Centro-Oeste,MT,11880,4339,16219,0.62,Médio,Sim,Janeiro
2034,1,Nordeste,AL,4752,1735,6487,0.67,Médio,Sim,Janeiro
2034,1,Nordeste,BA,4752,1735,6487,0.67,Médio,Sim,Janeiro
2034,1,Nordeste,CE,4752,1735,6487,0.64,Médio,Sim,Janeiro
2034,1,Nordeste,MA,4752,1735,6487,0.65,Médio,Sim,Janeiro
2034,1,Nordeste,PB,4752,1735,6487,0.66,Médio,Sim,Janeiro
2034,1,Nordeste,PE,4752,1735,6487,0.6,Médio,Sim,Janeiro
2034,1,Nordeste,PI,4752,1735,6487,0.65,Baixo,Sim,Janeiro
2034,1,Nordeste,RN,4752,1735,6487,0.63,Médio,Sim,Janeiro
2034,1,Nordeste,SE,4752,1735,6487,0.62,Médio,Sim,Janeiro
2034,1,Norte,AC,4752,1735,6487,0.6,Médio,Sim,Janeiro
2034,1,Norte,AM,4752,1735,6487,0.57,Médio,Sim,Janeiro
2034,1,Norte,AP,4752,1735,6487,0.6,Baixo,Sim,Janeiro
2034,1,Norte,PA,4752,1735,6487,0.62,Médio,Sim,Janeiro
2034,1,Norte,RO,4752,1735,6487,0.59,Médio,Sim,Janeiro
2034,1,Norte,RR,4752,1735,6487,0.61,Médio,Sim,Janeiro
2034,1,Norte,TO,4752,1735,6487,0.59,Médio,Sim,Janeiro
2034,1,Sudeste,ES,15445,5641,21086,0.66,Alto,Sim,Janeiro
2034,1,Sudeste,MG,15445,5641,21086,0.71,Alto,Sim,Janeiro
2034,1,Sudeste,RJ,15445,5641,21086,0.68,Alto,Sim,Janeiro
2034,1,Sudeste,SP,15445,5641,21086,0.68,Alto,Sim,Janeiro
2034,1,Sul,PR,17425,6365,23790,0.65,Alto,Sim,Janeiro
2034,1,Sul,RS,17425,6365,23790,0.67,Médio,Sim,Janeiro
2034,1,Sul,SC,17425,6365,23790,0.62,Alto,Sim,Janeiro
2034,2,Centro-Oeste,DF,13077,4776,17853,0.66,Alto,Sim,Fevereiro
2034,2,Centro-Oeste,GO,13077,4776,17853,0.63,Médio,Sim,Fevereiro
2034,2,Centro-Oeste,MS,13077,4776,17853,0.61,Alto,Sim,Fevereiro
2034,2,Centro-Oeste,MT,13077,4776,17853,0.63,Baixo,Sim,Fevereiro
2034,2,Nordeste,AL,5231,1910,7141,0.64,Médio,Sim,Fevereiro
2034,2,Nordeste,BA,5231,1910,7141,0.61,Baixo,Sim,Fevereiro
2034,2,Nordeste,CE,5231,1910,7141,0.65,Médio,Sim,Fevereiro
2034,2,Nordeste,MA,5231,1910,7141,0.6,Baixo,Sim,Fevereiro
2034,2,Nordeste,PB,5231,1910,7141,0.58,Médio,Sim,Fevereiro
2034,2,Nordeste,PE,5231,1910,7141,0.67,Baixo,Sim,Fevereiro
2034,2,Nordeste,PI,5231,1910,7141,0.68,Baixo,Sim,Fevereiro
2034,2,Nordeste,RN,5231,1910,7141,0.65,Baixo,Sim,Fevereiro
2034,2,Nordeste,SE,5231,1910,7141,0.61,Baixo,Sim,Fevereiro
2034,2,Norte,AC,5231,1910,7141,0.58,Médio,Sim,Fevereiro
2034,2,Norte,AM,5231,1910,7141,0.59,Alto,Sim,Fevereiro
2034,2,Norte,AP,5231,1910,7141,0.64,Baixo,Sim,Fevereiro
2034,2,Norte,PA,5231,1910,7141,0.62,Médio,Sim,Fevereiro
2034,2,Norte,RO,5231,1910,7141,0.63,Alto,Sim,Fevereiro
2034,2,Norte,RR,5231,1910,7141,0.6,Baixo,Sim,Fevereiro
2034,2,Norte,TO,5231,1910,7141,0.56,Médio,Sim,Fevereiro
2034,2,Sudeste,ES,17000,6209,23209,0.65,Alto,Sim,Fevereiro
2034,2,Sudeste,MG,17000,6209,23209,0.65,Médio,Sim,Fevereiro
2034,2,Sudeste,RJ,17000,6209,23209,0.65,Médio,Sim,Fevereiro
2034,2,Sudeste,SP,17000,6209,23209,0.68,Alto,Sim,Fevereiro
2034,2,Sul,PR,19180,7006,26186,0.66,Alto,Sim,Fevereiro
2034,2,Sul,RS,19180,7006,26186,0.62,Médio,Sim,Fevereiro
2034,2,Sul,SC,19180,7006,26186,0.7,Médio,Sim,Fevereiro
2034,3,Centro-Oeste,DF,14712,5374,20086,0.63,Baixo,Sim,Março
2034,3,Centro-Oeste,GO,14712,5374,20086,0.64,Baixo,Sim,Março
2034,3,Centro-Oeste,MS,14712,5374,20086,0.63,Baixo,Sim,Março
2034,3,Centro-Oeste,MT,14712,5374,20086,0.64,Médio,Sim,Março
2034,3,Nordeste,AL,5884,2149,8033,0.68,Baixo,Sim,Março
2034,3,Nordeste,BA,5884,2149,8033,0.65,Médio,Sim,Março
2034,3,Nordeste,CE,5884,2149,8033,0.59,Médio,Sim,Março
2034,3,Nordeste,MA,5884,2149,8033,0.6,Médio,Sim,Março
2034,3,Nordeste,PB,5884,2149,8033,0.63,Médio,Sim,Março
2034,3,Nordeste,PE,5884,2149,8033,0.64,Baixo,Sim,Março
2034,3,Nordeste,PI,5884,2149,8033,0.62,Alto,Sim,Março
2034,3,Nordeste,RN,5884,2149,8033,0.58,Médio,Sim,Março
2034,3,Nordeste,SE,5884,2149,8033,0.62,Baixo,Sim,Março
2034,3,Norte,AC,5884,2149,8033,0.58,Médio,Sim,Março
2034,3,Norte,AM,5884,2149,8033,0.65,Médio,Sim,Março
2034,3,Norte,AP,5884,2149,8033,0.63,Médio,Sim,Março
2034,3,Norte,PA,5884,2149,8033,0.65,Médio,Sim,Março
2034,3,Norte,RO,5884,2149,8033,0.65,Baixo,Sim,Março
2034,3,Norte,RR,5884,2149,8033,0.56,Médio,Sim,Março
2034,3,Norte,TO,5884,2149,8033,0.56,Baixo,Sim,Março
2034,3,Sudeste,ES,19125,6986,26111,0.67,Alto,Sim,Março
2034,3,Sudeste,MG,19125,6986,26111,0.72,Baixo,Sim,Março
2034,3,Sudeste,RJ,19125,6986,26111,0.69,Médio,Sim,Março
2034,3,Sudeste,SP,19125,6986,26111,0.67,Alto,Sim,Março
2034,3,Sul,PR,21577,7881,29458,0.7,Alto,Sim,Março
2034,3,Sul,RS,21577,7881,29458,0.67,Médio,Sim,Março
2034,3,Sul,SC,21577,7881,29458,0.64,Alto,Sim,Março
2034,4,Centro-Oeste,DF,16346,5971,22317,0.61,Baixo,Sim,Abril
2034,4,Centro-Oeste,GO,16346,5971,22317,0.64,Médio,Sim,Abril
2034,4,Centro-Oeste,MS,16346,5971,22317,0.61,Baixo,Sim,Abril
2034,4,Centro-Oeste,MT,16346,5971,22317,0.6,Baixo,Sim,Abril
2034,4,Nordeste,AL,6538,2388,8926,0.67,Médio,Sim,Abril
2034,4,Nordeste,BA,6538,2388,8926,0.62,Baixo,Sim,Abril
2034,4,Nordeste,CE,6538,2388,8926,0.61,Médio,Sim,Abril
2034,4,Nordeste,MA,6538,2388,8926,0.61,Baixo,Sim,Abril
2034,4,Nordeste,PB,6538,2388,8926,0.66,Médio,Sim,Abril
2034,4,Nordeste,PE,6538,2388,8926,0.67,Baixo,Sim,Abril
2034,4,Nordeste,PI,6538,2388,8926,0.63,Alto,Sim,Abril
2034,4,Nordeste,RN,6538,2388,8926,0.64,Médio,Sim,Abril
2034,4,Nordeste,SE,6538,2388,8926,0.68,Médio,Sim,Abril
2034,4,Norte,AC,6538,2388,8926,0.62,Alto,Sim,Abril
2034,4,Norte,AM,6538,2388,8926,0.64,Baixo,Sim,Abril
2034,4,Norte,AP,6538,2388,8926,0.64,Médio,Sim,Abril
2034,4,Norte,PA,6538,2388,8926,0.63,Baixo,Sim,Abril
2034,4,Norte,RO,6538,2388,8926,0.63,Médio,Sim,Abril
2034,4,Norte,RR,6538,2388,8926,0.62,Baixo,Sim,Abril
2034,4,Norte,TO,6538,2388,8926,0.64,Baixo,Sim,Abril
2034,4,Sudeste,ES,21250,7762,29012,0.72,Médio,Sim,Abril
2034,4,Sudeste,MG,21250,7762,29012,0.65,Alto,Sim,Abril
2034,4,Sudeste,RJ,21250,7762,29012,0.71,Alto,Sim,Abril
2034,4,Sudeste,SP,21250,7762,29012,0.64,Médio,Sim,Abril
2034,4,Sul,PR,23975,8757,32732,0.64,Alto,Sim,Abril
2034,4,Sul,RS,23975,8757,32732,0.61,Alto,Sim,Abril
2034,4,Sul,SC,23975,8757,32732,0.64,Baixo,Sim,Abril
2034,5,Centro-Oeste,DF,17543,6408,23951,0.63,Baixo,Sim,Maio
2034,5,Centro-Oeste,GO,17543,6408,23951,0.69,Médio,Sim,Maio
2034,5,Centro-Oeste,MS,17543,6408,23951,0.66,Médio,Sim,Maio
2034,5,Centro-Oeste,MT,17543,6408,23951,0.63,Baixo,Sim,Maio
2034,5,Nordeste,AL,7017,2563,9580,0.66,Baixo,Sim,Maio
2034,5,Nordeste,BA,7017,2563,9580,0.65,Baixo,Sim,Maio
2034,5,Nordeste,CE,7017,2563,9580,0.66,Médio,Sim,Maio
2034,5,Nordeste,MA,7017,2563,9580,0.61,Médio,Sim,Maio
2034,5,Nordeste,PB,7017,2563,9580,0.6,Alto,Sim,Maio
2034,5,Nordeste,PE,7017,2563,9580,0.65,Médio,Sim,Maio
2034,5,Nordeste,PI,7017,2563,9580,0.64,Baixo,Sim,Maio
2034,5,Nordeste,RN,7017,2563,9580,0.66,Baixo,Sim,Maio
2034,5,Nordeste,SE,7017,2563,9580,0.61,Baixo,Sim,Maio
2034,5,Norte,AC,7017,2563,9580,0.62,Alto,Sim,Maio
2034,5,Norte,AM,7017,2563,9580,0.63,Médio,Sim,Maio
2034,5,Norte,AP,7017,2563,9580,0.62,Baixo,Sim,Maio
2034,5,Norte,PA,7017,2563,9580,0.57,Baixo,Sim,Maio
2034,5,Norte,RO,7017,2563,9580,0.64,Baixo,Sim,Maio
2034,5,Norte,RR,7017,2563,9580,0.59,Médio,Sim,Maio
2034,5,Norte,TO,7017,2563,9580,0.65,Médio,Sim,Maio
2034,5,Sudeste,ES,22806,8330,31136,0.67,Alto,Sim,Maio
2034,5,Sudeste,MG,22806,8330,31136,0.65,Alto,Sim,Maio
2034,5,Sudeste,RJ,22806,8330,31136,0.69,Alto,Sim,Maio
2034,5,Sudeste,SP,22806,8330,31136,0.73,Médio,Sim,Maio
2034,5,Sul,PR,25730,9398,35128,0.61,Alto,Sim,Maio
2034,5,Sul,RS,25730,9398,35128,0.7,Médio,Sim,Maio
2034,5,Sul,SC,25730,9398,35128,0.7,Alto,Sim,Maio
2034,6,Centro-Oeste,DF,17981,6568,24549,0.63,Médio,Sim,Junho
2034,6,Centro-Oeste,GO,17981,6568,24549,0.62,Médio,Sim,Junho
2034,6,Centro-Oeste,MS,17981,6568,24549,0.68,Baixo,Sim,Junho
2034,6,Centro-Oeste,MT,17981,6568,24549,0.66,Baixo,Sim,Junho
2034,6,Nordeste,AL,7192,2627,9819,0.59,Médio,Sim,Junho
2034,6,Nordeste,BA,7192,2627,9819,0.64,Médio,Sim,Junho
2034,6,Nordeste,CE,7192,2627,9819,0.61,Médio,Sim,Junho
2034,6,Nordeste,MA,7192,2627,9819,0.6,Médio,Sim,Junho
2034,6,Nordeste,PB,7192,2627,9819,0.67,Baixo,Sim,Junho
2034,6,Nordeste,PE,7192,2627,9819,0.6,Médio,Sim,Junho
2034,6,Nordeste,PI,7192,2627,9819,0.66,Baixo,Sim,Junho
2034,6,Nordeste,RN,7192,2627,9819,0.65,Baixo,Sim,Junho
2034,6,Nordeste,SE,7192,2627,9819,0.63,Médio,Sim,Junho
2034,6,Norte,AC,7192,2627,9819,0.62,Médio,Sim,Junho
2034,6,Norte,AM,7192,2627,9819,0.57,Baixo,Sim,Junho
2034,6,Norte,AP,7192,2627,9819,0.57,Baixo,Sim,Junho
2034,6,Norte,PA,7192,2627,9819,0.63,Médio,Sim,Junho
2034,6,Norte,RO,7192,2627,9819,0.62,Baixo,Sim,Junho
2034,6,Norte,RR,7192,2627,9819,0.63,Baixo,Sim,Junho
2034,6,Norte,TO,7192,2627,9819,0.59,Alto,Sim,Junho
2034,6,Sudeste,ES,23376,8538,31914,0.65,Alto,Sim,Junho
2034,6,Sudeste,MG,23376,8538,31914,0.65,Alto,Sim,Junho
2034,6,Sudeste,RJ,23376,8538,31914,0.66,Médio,Sim,Junho
2034,6,Sudeste,SP,23376,8538,31914,0.73,Médio,Sim,Junho
2034,6,Sul,PR,26372,9633,36005,0.63,Médio,Sim,Junho
2034,6,Sul,RS,26372,9633,36005,0.63,Alto,Sim,Junho
2034,6,Sul,SC,26372,9633,36005,0.66,Médio,Sim,Junho
2034,7,Centro-Oeste,DF,17543,6408,23951,0.6,Baixo,Sim,Julho
2034,7,Centro-Oeste,GO,17543,6408,23951,0.63,Médio,Sim,Julho
2034,7,Centro-Oeste,MS,17543,6408,23951,0.6,Baixo,Sim,Julho
2034,7,Centro-Oeste,MT,17543,6408,23951,0.62,Baixo,Sim,Julho
2034,7,Nordeste,AL,7017,2563,9580,0.66,Baixo,Sim,Julho
2034,7,Nordeste,BA,7017,2563,9580,0.65,Médio,Sim,Julho
2034,7,Nordeste,CE,7017,2563,9580,0.67,Médio,Sim,Julho
2034,7,Nordeste,MA,7017,2563,9580,0.67,Médio,Sim,Julho
2034,7,Nordeste,PB,7017,2563,9580,0.64,Baixo,Sim,Julho
2034,7,Nordeste,PE,7017,2563,9580,0.6,Médio,Sim,Julho
2034,7,Nordeste,PI,7017,2563,9580,0.64,Baixo,Sim,Julho
2034,7,Nordeste,RN,7017,2563,9580,0.59,Baixo,Sim,Julho
2034,7,Nordeste,SE,7017,2563,9580,0.6,Baixo,Sim,Julho
2034,7,Norte,AC,7017,2563,9580,0.6,Médio,Sim,Julho
2034,7,Norte,AM,7017,2563,9580,0.63,Médio,Sim,Julho
2034,7,Norte,AP,7017,2563,9580,0.56,Médio,Sim,Julho
2034,7,Norte,PA,7017,2563,9580,0.6,Baixo,Sim,Julho
2034,7,Norte,RO,7017,2563,9580,0.63,Médio,Sim,Julho
2034,7,Norte,RR,7017,2563,9580,0.56,Baixo,Sim,Julho
2034,7,Norte,TO,7017,2563,9580,0.63,Alto,Sim,Julho
2034,7,Sudeste,ES,22806,8330,31136,0.66,Médio,Sim,Julho
2034,7,Sudeste,MG,22806,8330,31136,0.66,Médio,Sim,Julho
2034,7,Sudeste,RJ,22806,8330,31136,0.7,Baixo,Sim,Julho
2034,7,Sudeste,SP,22806,8330,31136,0.66,Alto,Sim,Julho
2034,7,Sul,PR,25730,9398,35128,0.63,Baixo,Sim,Julho
2034,7,Sul,RS,25730,9398,35128,0.7,Médio,Sim,Julho
2034,7,Sul,SC,25730,9398,35128,0.62,Alto,Sim,Julho
2034,8,Centro-Oeste,DF,16346,5971,22317,0.6,Médio,Sim,Agosto
2034,8,Centro-Oeste,GO,16346,5971,22317,0.63,Baixo,Sim,Agosto
2034,8,Centro-Oeste,MS,16346,5971,22317,0.62,Baixo,Sim,Agosto
2034,8,Centro-Oeste,MT,16346,5971,22317,0.67,Baixo,Sim,Agosto
2034,8,Nordeste,AL,6538,2388,8926,0.64,Médio,Sim,Agosto
2034,8,Nordeste,BA,6538,2388,8926,0.66,Médio,Sim,Agosto
2034,8,Nordeste,CE,6538,2388,8926,0.66,Médio,Sim,Agosto
2034,8,Nordeste,MA,6538,2388,8926,0.66,Médio,Sim,Agosto
2034,8,Nordeste,PB,6538,2388,8926,0.62,Médio,Sim,Agosto
2034,8,Nordeste,PE,6538,2388,8926,0.59,Médio,Sim,Agosto
2034,8,Nordeste,PI,6538,2388,8926,0.59,Baixo,Sim,Agosto
2034,8,Nordeste,RN,6538,2388,8926,0.66,Médio,Sim,Agosto
2034,8,Nordeste,SE,6538,2388,8926,0.65,Médio,Sim,Agosto
2034,8,Norte,AC,6538,2388,8926,0.61,Alto,Sim,Agosto
2034,8,Norte,AM,6538,2388,8926,0.62,Médio,Sim,Agosto
2034,8,Norte,AP,6538,2388,8926,0.6,Baixo,Sim,Agosto
2034,8,Norte,PA,6538,2388,8926,0.58,Alto,Sim,Agosto
2034,8,Norte,RO,6538,2388,8926,0.57,Baixo,Sim,Agosto
2034,8,Norte,RR,6538,2388,8926,0.59,Médio,Sim,Agosto
2034,8,Norte,TO,6538,2388,8926,0.63,Médio,Sim,Agosto
2034,8,Sudeste,ES,21250,7762,29012,0.69,Médio,Sim,Agosto
2034,8,Sudeste,MG,21250,7762,29012,0.66,Alto,Sim,Agosto
2034,8,Sudeste,RJ,21250,7762,29012,0.71,Alto,Sim,Agosto
2034,8,Sudeste,SP,21250,7762,29012,0.68,Alto,Sim,Agosto
2034,8,Sul,PR,23975,8757,32732,0.7,Alto,Sim,Agosto
2034,8,Sul,RS,23975,8757,32732,0.63,Baixo,Sim,Agosto
2034,8,Sul,SC,23975,8757,32732,0.64,Alto,Sim,Agosto
2034,9,Centro-Oeste,DF,14712,5374,20086,0.67,Baixo,Sim,Setembro
2034,9,Centro-Oeste,GO,14712,5374,20086,0.62,Médio,Sim,Setembro
2034,9,Centro-Oeste,MS,14712,5374,20086,0.63,Médio,Sim,Setembro
2034,9,Centro-Oeste,MT,14712,5374,20086,0.64,Baixo,Sim,Setembro
2034,9,Nordeste,AL,5884,2149,8033,0.65,Médio,Sim,Setembro
2034,9,Nordeste,BA,5884,2149,8033,0.62,Baixo,Sim,Setembro
2034,9,Nordeste,CE,5884,2149,8033,0.64,Baixo,Sim,Setembro
2034,9,Nordeste,MA,5884,2149,8033,0.59,Baixo,Sim,Setembro
2034,9,Nordeste,PB,5884,2149,8033,0.64,Médio,Sim,Setembro
2034,9,Nordeste,PE,5884,2149,8033,0.61,Baixo,Sim,Setembro
2034,9,Nordeste,PI,5884,2149,8033,0.65,Médio,Sim,Setembro
2034,9,Nordeste,RN,5884,2149,8033,0.63,Baixo,Sim,Setembro
2034,9,Nordeste,SE,5884,2149,8033,0.59,Médio,Sim,Setembro
2034,9,Norte,AC,5884,2149,8033,0.63,Baixo,Sim,Setembro
2034,9,Norte,AM,5884,2149,8033,0.63,Alto,Sim,Setembro
2034,9,Norte,AP,5884,2149,8033,0.62,Baixo,Sim,Setembro
2034,9,Norte,PA,5884,2149,8033,0.59,Baixo,Sim,Setembro
2034,9,Norte,RO,5884,2149,8033,0.65,Baixo,Sim,Setembro
2034,9,Norte,RR,5884,2149,8033,0.65,Médio,Sim,Setembro
2034,9,Norte,TO,5884,2149,8033,0.56,Médio,Sim,Setembro
2034,9,Sudeste,ES,19125,6986,26111,0.68,Alto,Sim,Setembro
2034,9,Sudeste,MG,19125,6986,26111,0.67,Alto,Sim,Setembro
2034,9,Sudeste,RJ,19125,6986,26111,0.68,Alto,Sim,Setembro
2034,9,Sudeste,SP,19125,6986,26111,0.72,Alto,Sim,Setembro
2034,9,Sul,PR,21577,7881,29458,0.62,Médio,Sim,Setembro
2034,9,Sul,RS,21577,7881,29458,0.69,Médio,Sim,Setembro
2034,9,Sul,SC,21577,7881,29458,0.69,Baixo,Sim,Setembro
2034,10,Centro-Oeste,DF,13077,4776,17853,0.69,Baixo,Sim,Outubro
2034,10,Centro-Oeste,GO,13077,4776,17853,0.69,Médio,Sim,Outubro
2034,10,Centro-Oeste,MS,13077,4776,17853,0.68,Médio,Sim,Outubro
2034,10,Centro-Oeste,MT,13077,4776,17853,0.64,Médio,Sim,Outubro
2034,10,Nordeste,AL,5231,1910,7141,0.67,Médio,Sim,Outubro
2034,10,Nordeste,BA,5231,1910,7141,0.66,Médio,Sim,Outubro
2034,10,Nordeste,CE,5231,1910,7141,0.63,Alto,Sim,Outubro
2034,10,Nordeste,MA,5231,1910,7141,0.66,Baixo,Sim,Outubro
2034,10,Nordeste,PB,5231,1910,7141,0.67,Baixo,Sim,Outubro
2034,10,Nordeste,PE,5231,1910,7141,0.59,Baixo,Sim,Outubro
2034,10,Nordeste,PI,5231,1910,7141,0.67,Baixo,Sim,Outubro
2034,10,Nordeste,RN,5231,1910,7141,0.63,Médio,Sim,Outubro
2034,10,Nordeste,SE,5231,1910,7141,0.61,Alto,Sim,Outubro
2034,10,Norte,AC,5231,1910,7141,0.56,Baixo,Sim,Outubro
2034,10,Norte,AM,5231,1910,7141,0.64,Baixo,Sim,Outubro
2034,10,Norte,AP,5231,1910,7141,0.59,Baixo,Sim,Outubro
2034,10,Norte,PA,5231,1910,7141,0.55,Alto,Sim,Outubro
2034,10,Norte,RO,5231,1910,7141,0.55,Baixo,Sim,Outubro
2034,10,Norte,RR,5231,1910,7141,0.55,Médio,Sim,Outubro
2034,10,Norte,TO,5231,1910,7141,0.65,Médio,Sim,Outubro
2034,10,Sudeste,ES,17000,6209,23209,0.7,Alto,Sim,Outubro
2034,10,Sudeste,MG,17000,6209,23209,0.7,Alto,Sim,Outubro
2034,10,Sudeste,RJ,17000,6209,23209,0.7,Alto,Sim,Outubro
2034,10,Sudeste,SP,17000,6209,23209,0.69,Alto,Sim,Outubro
2034,10,Sul,PR,19180,7006,26186,0.71,Alto,Sim,Outubro
2034,10,Sul,RS,19180,7006,26186,0.68,Baixo,Sim,Outubro
2034,10,Sul,SC,19180,7006,26186,0.68,Médio,Sim,Outubro
2034,11,Centro-Oeste,DF,11880,4339,16219,0.61,Baixo,Sim,Novembro
2034,11,Centro-Oeste,GO,11880,4339,16219,0.63,Baixo,Sim,Novembro
2034,11,Centro-Oeste,MS,11880,4339,16219,0.69,Baixo,Sim,Novembro
